/home/ilchae/dataset/ILSVRC/Data/VID/train/ ./modules/imagenet_arrange.pkl
==== Start Cycle 0 ====
Cycle  4, K 1053 (439), BinLoss 0.599, TripleLoss 0.137, Prec 0.453, Time 0.201
Cycle  4, K 1054 (1288), BinLoss 0.594, TripleLoss 0.337, Prec 0.257, Time 0.973
Cycle  4, K 1055 (1407), BinLoss 0.641, TripleLoss 0.225, Prec 0.210, Time 1.102
Cycle  4, K 1056 (362), BinLoss 0.649, TripleLoss 0.298, Prec 0.391, Time 0.996
Cycle  4, K 1057 (765), BinLoss 0.640, TripleLoss 0.278, Prec 0.206, Time 0.490
Cycle  4, K 1058 (1001), BinLoss 0.650, TripleLoss 0.411, Prec 0.277, Time 0.992
Cycle  4, K 1059 (968), BinLoss 0.666, TripleLoss 0.164, Prec 0.275, Time 1.089
Cycle  4, K 1060 (1315), BinLoss 0.737, TripleLoss 0.145, Prec 0.221, Time 1.387
Cycle  4, K 1061 (1126), BinLoss 0.727, TripleLoss 0.328, Prec 0.270, Time 1.080
Cycle  4, K 1062 (1423), BinLoss 0.621, TripleLoss 0.163, Prec 0.270, Time 1.019
Cycle  4, K 1063 (1055), BinLoss 0.717, TripleLoss 0.126, Prec 0.212, Time 1.279
Cycle  4, K 1064 (1194), BinLoss 0.681, TripleLoss 0.242, Prec 0.116, Time 0.501
Cycle  4, K 1065 (1154), BinLoss 0.753, TripleLoss 0.187, Prec 0.212, Time 1.111
Cycle  4, K 1066 (880), BinLoss 0.656, TripleLoss 0.250, Prec 0.111, Time 1.101
Cycle  4, K 1067 (1170), BinLoss 0.645, TripleLoss 0.258, Prec 0.359, Time 0.992
Cycle  4, K 1068 (223), BinLoss 0.604, TripleLoss 0.180, Prec 0.388, Time 0.798
Cycle  4, K 1069 (1374), BinLoss 0.632, TripleLoss 0.270, Prec 0.186, Time 1.006
Cycle  4, K 1070 (1297), BinLoss 0.802, TripleLoss 0.228, Prec 0.026, Time 1.118
Cycle  4, K 1071 (747), BinLoss 0.723, TripleLoss 0.335, Prec 0.192, Time 1.113
Cycle  4, K 1072 (343), BinLoss 0.695, TripleLoss 0.178, Prec 0.087, Time 1.026
Cycle  4, K 1073 (1419), BinLoss 0.745, TripleLoss 0.153, Prec 0.049, Time 0.975
Cycle  4, K 1074 (123), BinLoss 0.655, TripleLoss 0.229, Prec 0.189, Time 1.005
Cycle  4, K 1075 (742), BinLoss 0.655, TripleLoss 0.195, Prec 0.150, Time 1.315
Cycle  4, K 1076 (326), BinLoss 0.628, TripleLoss 0.324, Prec 0.283, Time 1.080
Cycle  4, K 1077 (735), BinLoss 0.744, TripleLoss 0.137, Prec 0.037, Time 1.247
Cycle  4, K 1078 (172), BinLoss 0.619, TripleLoss 0.191, Prec 0.314, Time 1.127
Cycle  4, K 1079 (940), BinLoss 0.758, TripleLoss 0.213, Prec 0.268, Time 1.115
Cycle  4, K 1080 (302), BinLoss 0.648, TripleLoss 0.268, Prec 0.356, Time 1.018
Cycle  4, K 1081 (797), BinLoss 0.569, TripleLoss 0.217, Prec 0.497, Time 1.011
Cycle  4, K 1082 (334), BinLoss 0.661, TripleLoss 0.283, Prec 0.250, Time 0.196
Cycle  4, K 1083 (971), BinLoss 0.642, TripleLoss 0.327, Prec 0.152, Time 1.097
Cycle  4, K 1084 (668), BinLoss 0.610, TripleLoss 0.151, Prec 0.142, Time 1.218
Cycle  4, K 1085 (1105), BinLoss 0.744, TripleLoss 0.188, Prec 0.148, Time 1.350
Cycle  4, K 1086 (995), BinLoss 0.673, TripleLoss 0.290, Prec 0.267, Time 0.872
Cycle  4, K 1087 (1474), BinLoss 0.734, TripleLoss 0.250, Prec 0.053, Time 1.199
Cycle  4, K 1088 (185), BinLoss 0.674, TripleLoss 0.288, Prec 0.242, Time 1.277
Cycle  4, K 1089 (645), BinLoss 0.693, TripleLoss 0.285, Prec 0.234, Time 0.414
Cycle  4, K 1090 (75), BinLoss 0.680, TripleLoss 0.206, Prec 0.133, Time 1.210
Cycle  4, K 1091 (303), BinLoss 0.688, TripleLoss 0.164, Prec 0.027, Time 1.116
Cycle  4, K 1092 (583), BinLoss 0.655, TripleLoss 0.157, Prec 0.287, Time 1.306
Cycle  4, K 1093 (1246), BinLoss 0.739, TripleLoss 0.365, Prec 0.210, Time 1.121
Cycle  4, K 1094 (65), BinLoss 0.682, TripleLoss 0.213, Prec 0.123, Time 1.457
Cycle  4, K 1095 (1241), BinLoss 0.712, TripleLoss 0.250, Prec 0.075, Time 1.206
Cycle  4, K 1096 (1234), BinLoss 0.704, TripleLoss 0.132, Prec 0.279, Time 1.262
Cycle  4, K 1097 (936), BinLoss 0.659, TripleLoss 0.324, Prec 0.326, Time 1.341
Cycle  4, K 1098 (411), BinLoss 0.712, TripleLoss 0.130, Prec 0.073, Time 1.196
Cycle  4, K 1099 (88), BinLoss 0.683, TripleLoss 0.188, Prec 0.126, Time 1.279
Cycle  4, K 1100 (374), BinLoss 0.634, TripleLoss 0.331, Prec 0.298, Time 1.064
Cycle  4, K 1101 (364), BinLoss 0.643, TripleLoss 0.180, Prec 0.429, Time 1.137
Cycle  4, K 1102 (585), BinLoss 0.697, TripleLoss 0.151, Prec 0.260, Time 1.175
Cycle  4, K 1103 (1116), BinLoss 0.656, TripleLoss 0.160, Prec 0.213, Time 1.311
Cycle  4, K 1104 (415), BinLoss 0.601, TripleLoss 0.187, Prec 0.288, Time 1.142
Cycle  4, K 1105 (780), BinLoss 0.674, TripleLoss 0.218, Prec 0.239, Time 1.117
Cycle  4, K 1106 (970), BinLoss 0.863, TripleLoss 0.186, Prec 0.012, Time 1.295
Cycle  4, K 1107 (1125), BinLoss 0.656, TripleLoss 0.140, Prec 0.298, Time 1.394
Cycle  4, K 1108 (137), BinLoss 0.713, TripleLoss 0.279, Prec 0.111, Time 1.299
Cycle  4, K 1109 (890), BinLoss 0.752, TripleLoss 0.255, Prec 0.084, Time 1.297
Cycle  4, K 1110 (419), BinLoss 0.720, TripleLoss 0.189, Prec 0.144, Time 1.076
Cycle  4, K 1111 (1183), BinLoss 0.752, TripleLoss 0.342, Prec 0.147, Time 1.328
Cycle  4, K 1112 (241), BinLoss 0.616, TripleLoss 0.183, Prec 0.378, Time 1.051
Cycle  4, K 1113 (949), BinLoss 0.730, TripleLoss 0.370, Prec 0.225, Time 0.959
Cycle  4, K 1114 (554), BinLoss 0.687, TripleLoss 0.186, Prec 0.153, Time 1.338
Cycle  4, K 1115 (1385), BinLoss 0.650, TripleLoss 0.194, Prec 0.272, Time 1.150
Cycle  4, K 1116 (1426), BinLoss 0.720, TripleLoss 0.166, Prec 0.271, Time 1.023
Cycle  4, K 1117 (1302), BinLoss 0.547, TripleLoss 0.304, Prec 0.266, Time 1.061
Cycle  4, K 1118 (51), BinLoss 0.750, TripleLoss 0.218, Prec 0.169, Time 1.474
Cycle  4, K 1119 (834), BinLoss 0.724, TripleLoss 0.194, Prec 0.227, Time 1.143
Cycle  4, K 1120 (260), BinLoss 0.673, TripleLoss 0.212, Prec 0.214, Time 1.348
Cycle  4, K 1121 (136), BinLoss 0.598, TripleLoss 0.123, Prec 0.060, Time 1.008
Cycle  4, K 1122 (598), BinLoss 0.782, TripleLoss 0.109, Prec 0.018, Time 1.229
Cycle  4, K 1123 (1123), BinLoss 0.731, TripleLoss 0.098, Prec 0.238, Time 1.732
Cycle  4, K 1124 (76), BinLoss 0.713, TripleLoss 0.136, Prec 0.078, Time 1.103
Cycle  4, K 1125 (293), BinLoss 0.635, TripleLoss 0.186, Prec 0.250, Time 1.085
Cycle  4, K 1126 (661), BinLoss 0.661, TripleLoss 0.276, Prec 0.321, Time 1.002
Cycle  4, K 1127 (1303), BinLoss 0.764, TripleLoss 0.115, Prec 0.136, Time 1.067
Cycle  4, K 1128 (1409), BinLoss 0.561, TripleLoss 0.207, Prec 0.332, Time 1.070
Cycle  4, K 1129 (814), BinLoss 0.680, TripleLoss 0.185, Prec 0.247, Time 1.022
Cycle  4, K 1130 (986), BinLoss 0.701, TripleLoss 0.268, Prec 0.296, Time 1.125
Cycle  4, K 1131 (825), BinLoss 0.686, TripleLoss 0.179, Prec 0.320, Time 1.309
Cycle  4, K 1132 (138), BinLoss 0.677, TripleLoss 0.106, Prec 0.243, Time 1.081
Cycle  4, K 1133 (1060), BinLoss 0.726, TripleLoss 0.347, Prec 0.271, Time 1.066
Cycle  4, K 1134 (793), BinLoss 0.772, TripleLoss 0.097, Prec 0.116, Time 1.134
Cycle  4, K 1135 (1233), BinLoss 0.604, TripleLoss 0.254, Prec 0.247, Time 1.186
Cycle  4, K 1136 (1101), BinLoss 0.735, TripleLoss 0.323, Prec 0.164, Time 1.123
Cycle  4, K 1137 (1447), BinLoss 0.636, TripleLoss 0.157, Prec 0.442, Time 1.013
Cycle  4, K 1138 (1261), BinLoss 0.651, TripleLoss 0.179, Prec 0.145, Time 1.268
Cycle  4, K 1139 (903), BinLoss 0.697, TripleLoss 0.166, Prec 0.227, Time 1.158
Cycle  4, K 1140 (643), BinLoss 0.597, TripleLoss 0.292, Prec 0.540, Time 0.982
Cycle  4, K 1141 (824), BinLoss 0.719, TripleLoss 0.291, Prec 0.085, Time 0.977
Cycle  4, K 1142 (901), BinLoss 0.670, TripleLoss 0.227, Prec 0.134, Time 1.101
Cycle  4, K 1143 (126), BinLoss 0.694, TripleLoss 0.175, Prec 0.155, Time 1.377
Cycle  4, K 1144 (499), BinLoss 0.641, TripleLoss 0.121, Prec 0.082, Time 1.624
Cycle  4, K 1145 (1492), BinLoss 0.718, TripleLoss 0.233, Prec 0.188, Time 0.995
Cycle  4, K 1146 (1146), BinLoss 0.644, TripleLoss 0.155, Prec 0.129, Time 0.524
Cycle  4, K 1147 (15), BinLoss 0.567, TripleLoss 0.224, Prec 0.335, Time 1.140
Cycle  4, K 1148 ( 0), BinLoss 0.728, TripleLoss 0.117, Prec 0.041, Time 1.314
Cycle  4, K 1149 (695), BinLoss 0.743, TripleLoss 0.389, Prec 0.094, Time 0.999
Cycle  4, K 1150 (184), BinLoss 0.767, TripleLoss 0.118, Prec 0.024, Time 1.076
Cycle  4, K 1151 (1209), BinLoss 0.783, TripleLoss 0.213, Prec 0.201, Time 1.109
Cycle  4, K 1152 (1082), BinLoss 0.683, TripleLoss 0.240, Prec 0.134, Time 1.024
Cycle  4, K 1153 (57), BinLoss 0.637, TripleLoss 0.199, Prec 0.120, Time 1.164
Cycle  4, K 1154 (237), BinLoss 0.699, TripleLoss 0.289, Prec 0.056, Time 1.076
Cycle  4, K 1155 (654), BinLoss 0.700, TripleLoss 0.203, Prec 0.217, Time 1.090
Cycle  4, K 1156 (950), BinLoss 0.687, TripleLoss 0.301, Prec 0.101, Time 0.663
Cycle  4, K 1157 (1278), BinLoss 0.698, TripleLoss 0.188, Prec 0.081, Time 1.161
Cycle  4, K 1158 (462), BinLoss 0.730, TripleLoss 0.076, Prec 0.197, Time 0.399
Cycle  4, K 1159 (1506), BinLoss 0.695, TripleLoss 0.135, Prec 0.121, Time 0.377
Cycle  4, K 1160 (500), BinLoss 0.617, TripleLoss 0.086, Prec 0.116, Time 1.179
Cycle  4, K 1161 (26), BinLoss 0.614, TripleLoss 0.240, Prec 0.132, Time 0.989
Cycle  4, K 1162 (482), BinLoss 0.709, TripleLoss 0.390, Prec 0.215, Time 1.109
Cycle  4, K 1163 (1248), BinLoss 0.710, TripleLoss 0.206, Prec 0.193, Time 1.021
Cycle  4, K 1164 (871), BinLoss 0.645, TripleLoss 0.141, Prec 0.532, Time 1.081
Cycle  4, K 1165 (405), BinLoss 0.673, TripleLoss 0.251, Prec 0.171, Time 1.058
Cycle  4, K 1166 (1331), BinLoss 0.670, TripleLoss 0.157, Prec 0.280, Time 1.417
Cycle  4, K 1167 (199), BinLoss 0.635, TripleLoss 0.113, Prec 0.201, Time 0.452
Cycle  4, K 1168 (335), BinLoss 0.683, TripleLoss 0.228, Prec 0.420, Time 1.119
Cycle  4, K 1169 (307), BinLoss 0.662, TripleLoss 0.109, Prec 0.226, Time 1.176
Cycle  4, K 1170 (410), BinLoss 0.699, TripleLoss 0.227, Prec 0.135, Time 0.992
Cycle  4, K 1171 (1438), BinLoss 0.719, TripleLoss 0.282, Prec 0.126, Time 1.152
Cycle  4, K 1172 (1461), BinLoss 0.700, TripleLoss 0.117, Prec 0.031, Time 0.218
Cycle  4, K 1173 (442), BinLoss 0.747, TripleLoss 0.263, Prec 0.257, Time 1.034
Cycle  4, K 1174 (459), BinLoss 0.710, TripleLoss 0.200, Prec 0.327, Time 1.163
Cycle  4, K 1175 (587), BinLoss 0.703, TripleLoss 0.274, Prec 0.089, Time 0.868
Cycle  4, K 1176 (1042), BinLoss 0.629, TripleLoss 0.240, Prec 0.168, Time 1.017
Cycle  4, K 1177 (443), BinLoss 0.692, TripleLoss 0.242, Prec 0.072, Time 0.988
Cycle  4, K 1178 (135), BinLoss 0.683, TripleLoss 0.255, Prec 0.160, Time 0.998
Cycle  4, K 1179 (958), BinLoss 0.670, TripleLoss 0.200, Prec 0.298, Time 1.009
Cycle  4, K 1180 (800), BinLoss 0.652, TripleLoss 0.270, Prec 0.219, Time 0.993
Cycle  4, K 1181 (1250), BinLoss 0.643, TripleLoss 0.265, Prec 0.191, Time 0.943
Cycle  4, K 1182 (979), BinLoss 0.682, TripleLoss 0.226, Prec 0.295, Time 1.009
Cycle  4, K 1183 (1420), BinLoss 0.689, TripleLoss 0.150, Prec 0.183, Time 0.969
Cycle  4, K 1184 (187), BinLoss 0.708, TripleLoss 0.166, Prec 0.166, Time 1.001
Cycle  4, K 1185 (510), BinLoss 0.689, TripleLoss 0.180, Prec 0.206, Time 1.102
Cycle  4, K 1186 (836), BinLoss 0.673, TripleLoss 0.376, Prec 0.250, Time 1.074
Cycle  4, K 1187 (1253), BinLoss 0.739, TripleLoss 0.204, Prec 0.075, Time 1.119
Cycle  4, K 1188 (1425), BinLoss 0.710, TripleLoss 0.195, Prec 0.060, Time 1.010
Cycle  4, K 1189 (431), BinLoss 0.689, TripleLoss 0.140, Prec 0.104, Time 1.176
Cycle  4, K 1190 (372), BinLoss 0.679, TripleLoss 0.265, Prec 0.183, Time 0.690
Cycle  4, K 1191 (1221), BinLoss 0.688, TripleLoss 0.179, Prec 0.172, Time 0.196
Cycle  4, K 1192 (1325), BinLoss 0.700, TripleLoss 0.266, Prec 0.268, Time 0.969
Cycle  4, K 1193 ( 2), BinLoss 0.685, TripleLoss 0.193, Prec 0.143, Time 1.255
Cycle  4, K 1194 (268), BinLoss 0.721, TripleLoss 0.176, Prec 0.175, Time 1.169
Cycle  4, K 1195 (1018), BinLoss 0.662, TripleLoss 0.213, Prec 0.186, Time 1.047
Cycle  4, K 1196 (1338), BinLoss 0.668, TripleLoss 0.172, Prec 0.260, Time 0.656
Cycle  4, K 1197 (466), BinLoss 0.670, TripleLoss 0.210, Prec 0.411, Time 0.309
Cycle  4, K 1198 (1477), BinLoss 0.692, TripleLoss 0.283, Prec 0.146, Time 1.317
Cycle  4, K 1199 (702), BinLoss 0.653, TripleLoss 0.238, Prec 0.307, Time 0.631
Cycle  4, K 1200 (1393), BinLoss 0.771, TripleLoss 0.226, Prec 0.062, Time 1.135
Cycle  4, K 1201 (1329), BinLoss 0.649, TripleLoss 0.171, Prec 0.175, Time 1.157
Cycle  4, K 1202 (276), BinLoss 0.643, TripleLoss 0.091, Prec 0.101, Time 1.376
Cycle  4, K 1203 (468), BinLoss 0.585, TripleLoss 0.391, Prec 0.262, Time 1.081
Cycle  4, K 1204 (881), BinLoss 0.694, TripleLoss 0.177, Prec 0.196, Time 1.157
Cycle  4, K 1205 (58), BinLoss 0.594, TripleLoss 0.166, Prec 0.157, Time 1.537
Cycle  4, K 1206 (189), BinLoss 0.679, TripleLoss 0.190, Prec 0.045, Time 1.145
Cycle  4, K 1207 (1023), BinLoss 0.704, TripleLoss 0.135, Prec 0.047, Time 1.145
Cycle  4, K 1208 (141), BinLoss 0.612, TripleLoss 0.123, Prec 0.067, Time 1.286
Cycle  4, K 1209 (369), BinLoss 0.625, TripleLoss 0.229, Prec 0.334, Time 1.367
Cycle  4, K 1210 (1347), BinLoss 0.696, TripleLoss 0.186, Prec 0.447, Time 1.167
Cycle  4, K 1211 (1136), BinLoss 0.651, TripleLoss 0.151, Prec 0.349, Time 1.397
Cycle  4, K 1212 (368), BinLoss 0.725, TripleLoss 0.135, Prec 0.276, Time 1.562
Cycle  4, K 1213 (168), BinLoss 0.526, TripleLoss 0.121, Prec 0.496, Time 1.629
Cycle  4, K 1214 (13), BinLoss 0.635, TripleLoss 0.188, Prec 0.099, Time 1.368
Cycle  4, K 1215 (1481), BinLoss 0.690, TripleLoss 0.197, Prec 0.172, Time 0.231
Cycle  4, K 1216 (45), BinLoss 0.689, TripleLoss 0.210, Prec 0.087, Time 1.079
Cycle  4, K 1217 (823), BinLoss 0.643, TripleLoss 0.176, Prec 0.241, Time 1.272
Cycle  4, K 1218 (107), BinLoss 0.680, TripleLoss 0.232, Prec 0.321, Time 1.259
Cycle  4, K 1219 (1130), BinLoss 0.710, TripleLoss 0.174, Prec 0.073, Time 1.454
Cycle  4, K 1220 (1341), BinLoss 0.633, TripleLoss 0.158, Prec 0.199, Time 1.144
Cycle  4, K 1221 (42), BinLoss 0.710, TripleLoss 0.257, Prec 0.033, Time 1.141
Cycle  4, K 1222 (1412), BinLoss 0.712, TripleLoss 0.266, Prec 0.188, Time 1.123
Cycle  4, K 1223 (663), BinLoss 0.673, TripleLoss 0.108, Prec 0.221, Time 0.986
Cycle  4, K 1224 (1076), BinLoss 0.665, TripleLoss 0.217, Prec 0.269, Time 1.172
Cycle  4, K 1225 (1006), BinLoss 0.678, TripleLoss 0.343, Prec 0.237, Time 1.221
Cycle  4, K 1226 (1113), BinLoss 0.629, TripleLoss 0.231, Prec 0.159, Time 0.613
Cycle  4, K 1227 (519), BinLoss 0.770, TripleLoss 0.201, Prec 0.312, Time 1.156
Cycle  4, K 1228 (888), BinLoss 0.687, TripleLoss 0.222, Prec 0.078, Time 1.388
Cycle  4, K 1229 (707), BinLoss 0.703, TripleLoss 0.261, Prec 0.381, Time 1.390
Cycle  4, K 1230 (201), BinLoss 0.709, TripleLoss 0.253, Prec 0.129, Time 1.199
Cycle  4, K 1231 (854), BinLoss 0.705, TripleLoss 0.396, Prec 0.197, Time 0.980
Cycle  4, K 1232 (577), BinLoss 0.711, TripleLoss 0.214, Prec 0.109, Time 0.378
Cycle  4, K 1233 (50), BinLoss 0.570, TripleLoss 0.233, Prec 0.256, Time 1.353
Cycle  4, K 1234 (1186), BinLoss 0.636, TripleLoss 0.189, Prec 0.291, Time 1.056
Cycle  4, K 1235 (556), BinLoss 0.743, TripleLoss 0.132, Prec 0.031, Time 0.200
Cycle  4, K 1236 (243), BinLoss 0.704, TripleLoss 0.163, Prec 0.037, Time 0.980
Cycle  4, K 1237 (1049), BinLoss 0.778, TripleLoss 0.235, Prec 0.084, Time 1.317
Cycle  4, K 1238 (256), BinLoss 0.692, TripleLoss 0.164, Prec 0.279, Time 1.012
Cycle  4, K 1239 (1021), BinLoss 0.660, TripleLoss 0.082, Prec 0.216, Time 1.058
Cycle  4, K 1240 (728), BinLoss 0.674, TripleLoss 0.234, Prec 0.164, Time 0.722
Cycle  4, K 1241 (503), BinLoss 0.537, TripleLoss 0.235, Prec 0.482, Time 1.058
Cycle  4, K 1242 (318), BinLoss 0.741, TripleLoss 0.123, Prec 0.090, Time 1.210
Cycle  4, K 1243 (1174), BinLoss 0.724, TripleLoss 0.214, Prec 0.115, Time 1.372
Cycle  4, K 1244 (340), BinLoss 0.675, TripleLoss 0.311, Prec 0.287, Time 1.079
Cycle  4, K 1245 (28), BinLoss 0.692, TripleLoss 0.201, Prec 0.279, Time 1.112
Cycle  4, K 1246 (79), BinLoss 0.517, TripleLoss 0.236, Prec 0.448, Time 1.232
Cycle  4, K 1247 (679), BinLoss 0.713, TripleLoss 0.163, Prec 0.100, Time 1.153
Cycle  4, K 1248 (103), BinLoss 0.632, TripleLoss 0.254, Prec 0.121, Time 1.054
Cycle  4, K 1249 (471), BinLoss 0.615, TripleLoss 0.266, Prec 0.199, Time 1.090
Cycle  4, K 1250 (638), BinLoss 0.611, TripleLoss 0.348, Prec 0.115, Time 1.161
Cycle  4, K 1251 (1064), BinLoss 0.734, TripleLoss 0.153, Prec 0.275, Time 1.101
Cycle  4, K 1252 (1345), BinLoss 0.658, TripleLoss 0.386, Prec 0.281, Time 1.296
Cycle  4, K 1253 (1015), BinLoss 0.695, TripleLoss 0.236, Prec 0.081, Time 1.290
Cycle  4, K 1254 (925), BinLoss 0.734, TripleLoss 0.078, Prec 0.038, Time 1.091
Cycle  4, K 1255 (885), BinLoss 0.682, TripleLoss 0.387, Prec 0.220, Time 1.242
Cycle  4, K 1256 (690), BinLoss 0.721, TripleLoss 0.312, Prec 0.114, Time 1.304
Cycle  4, K 1257 (769), BinLoss 0.717, TripleLoss 0.131, Prec 0.261, Time 1.312
Cycle  4, K 1258 (1043), BinLoss 0.645, TripleLoss 0.241, Prec 0.504, Time 1.175
Cycle  4, K 1259 (768), BinLoss 0.677, TripleLoss 0.389, Prec 0.307, Time 1.325
Cycle  4, K 1260 (1077), BinLoss 0.679, TripleLoss 0.171, Prec 0.030, Time 1.259
Cycle  4, K 1261 (342), BinLoss 0.723, TripleLoss 0.244, Prec 0.066, Time 1.041
Cycle  4, K 1262 (367), BinLoss 0.688, TripleLoss 0.272, Prec 0.202, Time 1.286
Cycle  4, K 1263 (962), BinLoss 0.656, TripleLoss 0.201, Prec 0.393, Time 1.215
Cycle  4, K 1264 (1483), BinLoss 0.631, TripleLoss 0.257, Prec 0.150, Time 1.207
Cycle  4, K 1265 (1372), BinLoss 0.754, TripleLoss 0.169, Prec 0.060, Time 1.373
Cycle  4, K 1266 (346), BinLoss 0.771, TripleLoss 0.150, Prec 0.155, Time 1.148
Cycle  4, K 1267 (623), BinLoss 0.600, TripleLoss 0.196, Prec 0.332, Time 1.182
Cycle  4, K 1268 (94), BinLoss 0.726, TripleLoss 0.174, Prec 0.036, Time 0.877
Cycle  4, K 1269 (619), BinLoss 0.754, TripleLoss 0.204, Prec 0.164, Time 1.184
Cycle  4, K 1270 (1237), BinLoss 0.672, TripleLoss 0.281, Prec 0.188, Time 1.106
Cycle  4, K 1271 (1388), BinLoss 0.677, TripleLoss 0.290, Prec 0.289, Time 1.144
Cycle  4, K 1272 (119), BinLoss 0.649, TripleLoss 0.151, Prec 0.303, Time 1.248
Cycle  4, K 1273 (1327), BinLoss 0.690, TripleLoss 0.184, Prec 0.156, Time 1.376
Cycle  4, K 1274 (751), BinLoss 0.569, TripleLoss 0.339, Prec 0.312, Time 1.169
Cycle  4, K 1275 (1061), BinLoss 0.719, TripleLoss 0.231, Prec 0.344, Time 1.476
Cycle  4, K 1276 (1482), BinLoss 0.669, TripleLoss 0.238, Prec 0.079, Time 1.421
Cycle  4, K 1277 (216), BinLoss 0.683, TripleLoss 0.160, Prec 0.191, Time 1.839
Cycle  4, K 1278 (1117), BinLoss 0.707, TripleLoss 0.176, Prec 0.337, Time 0.838
Cycle  4, K 1279 (1287), BinLoss 0.580, TripleLoss 0.234, Prec 0.243, Time 1.161
Cycle  4, K 1280 (329), BinLoss 0.677, TripleLoss 0.230, Prec 0.235, Time 1.141
Cycle  4, K 1281 (982), BinLoss 0.634, TripleLoss 0.323, Prec 0.202, Time 1.043
Cycle  4, K 1282 (1433), BinLoss 0.695, TripleLoss 0.174, Prec 0.283, Time 1.204
Cycle  4, K 1283 (219), BinLoss 0.663, TripleLoss 0.118, Prec 0.128, Time 1.278
Cycle  4, K 1284 (874), BinLoss 0.684, TripleLoss 0.183, Prec 0.170, Time 0.531
Cycle  4, K 1285 (1128), BinLoss 0.681, TripleLoss 0.172, Prec 0.038, Time 0.936
Cycle  4, K 1286 (775), BinLoss 0.646, TripleLoss 0.192, Prec 0.221, Time 1.158
Cycle  4, K 1287 (787), BinLoss 0.625, TripleLoss 0.180, Prec 0.087, Time 1.072
Cycle  4, K 1288 (272), BinLoss 0.605, TripleLoss 0.343, Prec 0.332, Time 1.095
Cycle  4, K 1289 (1236), BinLoss 0.730, TripleLoss 0.141, Prec 0.347, Time 1.276
Cycle  4, K 1290 (673), BinLoss 0.711, TripleLoss 0.135, Prec 0.168, Time 1.238
Cycle  4, K 1291 (1350), BinLoss 0.641, TripleLoss 0.233, Prec 0.303, Time 1.088
Cycle  4, K 1292 (1149), BinLoss 0.738, TripleLoss 0.283, Prec 0.217, Time 1.094
Cycle  4, K 1293 (1511), BinLoss 0.678, TripleLoss 0.228, Prec 0.317, Time 1.379
Cycle  4, K 1294 (386), BinLoss 0.658, TripleLoss 0.318, Prec 0.078, Time 1.048
Cycle  4, K 1295 (1107), BinLoss 0.694, TripleLoss 0.328, Prec 0.147, Time 1.206
Cycle  4, K 1296 (727), BinLoss 0.724, TripleLoss 0.335, Prec 0.167, Time 0.955
Cycle  4, K 1297 (593), BinLoss 0.719, TripleLoss 0.167, Prec 0.161, Time 1.137
Cycle  4, K 1298 (632), BinLoss 0.667, TripleLoss 0.293, Prec 0.438, Time 1.100
Cycle  4, K 1299 (1069), BinLoss 0.718, TripleLoss 0.146, Prec 0.152, Time 1.190
Cycle  4, K 1300 (1222), BinLoss 0.624, TripleLoss 0.261, Prec 0.342, Time 1.282
Cycle  4, K 1301 (1175), BinLoss 0.667, TripleLoss 0.136, Prec 0.398, Time 1.175
Cycle  4, K 1302 (1206), BinLoss 0.623, TripleLoss 0.200, Prec 0.157, Time 1.308
Cycle  4, K 1303 (799), BinLoss 0.657, TripleLoss 0.159, Prec 0.244, Time 1.459
Cycle  4, K 1304 (129), BinLoss 0.697, TripleLoss 0.131, Prec 0.183, Time 1.146
Cycle  4, K 1305 (263), BinLoss 0.686, TripleLoss 0.164, Prec 0.281, Time 1.492
Cycle  4, K 1306 (128), BinLoss 0.757, TripleLoss 0.322, Prec 0.091, Time 1.167
Cycle  4, K 1307 (1017), BinLoss 0.645, TripleLoss 0.165, Prec 0.056, Time 1.245
Cycle  4, K 1308 (297), BinLoss 0.637, TripleLoss 0.205, Prec 0.178, Time 0.875
Cycle  4, K 1309 (573), BinLoss 0.645, TripleLoss 0.359, Prec 0.148, Time 1.333
Cycle  4, K 1310 (1203), BinLoss 0.651, TripleLoss 0.271, Prec 0.122, Time 0.703
Cycle  4, K 1311 (1247), BinLoss 0.687, TripleLoss 0.297, Prec 0.238, Time 1.114
Cycle  4, K 1312 (868), BinLoss 0.679, TripleLoss 0.234, Prec 0.296, Time 0.981
Cycle  4, K 1313 (700), BinLoss 0.662, TripleLoss 0.336, Prec 0.440, Time 1.105
Cycle  4, K 1314 (222), BinLoss 0.684, TripleLoss 0.210, Prec 0.163, Time 0.979
Cycle  4, K 1315 (1079), BinLoss 0.715, TripleLoss 0.196, Prec 0.355, Time 1.159
Cycle  4, K 1316 (837), BinLoss 0.649, TripleLoss 0.285, Prec 0.112, Time 0.480
Cycle  4, K 1317 (180), BinLoss 0.671, TripleLoss 0.226, Prec 0.314, Time 0.746
Cycle  4, K 1318 (1097), BinLoss 0.678, TripleLoss 0.167, Prec 0.338, Time 1.199
Cycle  4, K 1319 (1319), BinLoss 0.678, TripleLoss 0.282, Prec 0.284, Time 1.120
Cycle  4, K 1320 (280), BinLoss 0.725, TripleLoss 0.143, Prec 0.188, Time 0.317
Cycle  4, K 1321 (1500), BinLoss 0.672, TripleLoss 0.189, Prec 0.221, Time 1.000
Cycle  4, K 1322 (1141), BinLoss 0.731, TripleLoss 0.166, Prec 0.062, Time 0.294
Cycle  4, K 1323 (841), BinLoss 0.702, TripleLoss 0.246, Prec 0.039, Time 1.008
